WS_Pa,S_m2,TO_cond,V_LOF,TO_sls,TO_adrpy_sls,CLIMB_cond,CLIMB_sls,CLIMB_adrpy_sls,DASH_nom_cond,DASH_nom_sls,DASH_hi_cond,DASH_hi_sls,DASH_adrpy_sls,TURN_cond,TURN_CL,TURN_sls,CEIL_cond,CEIL_sls,CLa_low,CL_rot,ADRpy_CLa
1320.0,0.18573200757575756,1.9152608056078935,68.89321888690252,2.009569736259388,2.5658527384864853,0.7665433456651076,0.9838184722516377,1.2021727829303448,1.5573677858160873,2.04215467087783,1.8749146974802917,2.45854951015985,3.3498513672898858,0.663241311783764,0.12284582463521014,0.9526964321221427,0.35454669199359967,0.6308607396859187,2.623262120620712,0.5494147337721608,2.873174447425566
1340.0,0.18295988805970148,1.9432071722701598,69.41317508510622,2.039650206651925,2.603854857600592,0.7644436041232995,0.9811235633107838,1.1988797504527622,1.5537651363923501,2.037430566902375,1.8688357571117171,2.450578280383085,3.3389903149269657,0.6613897399859933,0.12470712500847088,0.950036788016425,0.35327276189134177,0.6285939790454526,2.623262120620712,0.5494147337721608,2.873174447425566
1360.0,0.18026930147058823,1.9711535389324266,69.9292652770824,2.069747328150433,2.6418652709729136,0.7624088679033845,0.9785120853159224,1.1956886660635266,1.5502713057014992,2.032849155414633,1.862938467562641,2.4428452467940707,3.328453812393903,0.6596174075328859,0.12656842538173166,0.9474909652900504,0.35204165880825583,0.6264034224300231,2.6232621206207116,0.5494147337721607,2.873174447425566
1380.0,0.1776567028985507,1.9990999055946932,70.44157443576563,2.099860997106324,2.679883851844192,0.7604363107871734,0.9759804109631615,1.1925950973941295,1.5468815624942807,2.028404232393401,1.8572149309713488,2.435340053036821,3.318227748828536,0.6579208806900473,0.12842972575499242,0.9450540316409312,0.3508515216495393,0.6242857583106547,2.6232621206207116,0.5494147337721607,2.873174447425566
1400.0,0.17511875,2.02704627225696,70.9501844661905,2.1299911120966737,2.7179104767941493,0.7585232680559784,0.9735251202248101,1.1895948653563313,1.543591445878537,2.0240899483329713,1.8516577007825061,2.428052934547118,3.3082988197036767,0.656296922031928,0.1302910261282532,0.9427213367499222,0.3497005956794907,0.6222378644078631,2.6232621206207116,0.5494147337721607,2.873174447425566
1420.0,0.17265228873239435,2.0549926389192263,71.45517435835848,2.1601375738463884,2.755945025615245,0.7566672251174043,0.9711429857524574,1.186684026305517,1.5403967462799808,2.0199007832772526,1.8462597499650217,2.420974676877034,3.2986544700429623,0.6547424766155842,0.13215232650151396,0.9404884924204631,0.34858722503135625,0.620256794364092,2.623262120620711,0.5494147337721605,2.873174447425566
1440.0,0.17025434027777778,2.0829390055814927,71.95662033044881,2.190300285154119,2.793987381192882,0.7548658070799076,0.9688309594964618,1.1838588556904368,1.5372934879895637,2.015831523934383,1.8410144418784251,2.414096577492422,3.2892828423687233,0.6532546593066341,0.1340136268747747,0.9383513543732654,0.3475098458413553,0.6183397655267774,2.623262120620711,0.5494147337721605,2.873174447425566
1460.0,0.16792208904109587,2.1108853722437595,72.45459596310857,2.2204791508216943,2.832037429391635,0.7531167691842443,0.9665861604252121,1.1811158330468108,1.5342779131453073,2.0118772426723286,1.8359155035337742,2.4074104107103147,3.28017272892809,0.651830743146932,0.1358749272480355,0.9363060055373481,0.34646697994703324,0.6164841477355469,2.6232621206207116,0.5494147337721607,2.873174447425566
1480.0,0.16565287162162162,2.138831738906026,72.94917232549153,2.2506740775868725,2.870095058947118,0.7514179880107417,0.9644058632401192,1.1784516282076607,1.5313464670129062,2.00803327821754,1.8309570010226113,2.40090839547926,3.271313527792673,0.6504681486654167,0.13773622762129623,0.9343487406958719,0.3454572290965584,0.614687453018563,2.623262120620711,0.5494147337721605,2.873174447425566
1500.0,0.16344416666666667,2.166778105568293,73.44041809365746,2.28088497405921,2.9081601613631647,0.7497674533899915,0.9622874879934123,1.1758630886168193,1.5284957844438876,2.0042952178977287,1.8261333169115983,2.3945831657372163,3.2626952024702636,0.6491644340441065,0.139597527994557,0.9324760523603289,0.3444792696212769,0.6129473261131622,2.623262120620711,0.5494147337721605,2.873174447425566
1520.0,0.16129358552631579,2.194724472230559,73.92839966189014,2.3111117506588443,2.946232630813957,0.7481632609521714,0.9602285905255799,1.1733472276440042,1.5257226774028543,2.0006588812865136,1.8214391294217807,2.3884277431096166,3.2543082447050837,0.6479172860604733,0.14145882836781773,0.9306846177599416,0.34353184752885385,0.6112615357348624,2.623262120620711,0.5494147337721605,2.873174447425566
1540.0,0.15919886363636362,2.222670838892826,74.41318124744505,2.341354319558066,2.984312364050849,0.7466036052569394,0.9582268536479471,1.1709012138104051,1.5230241234666386,1.997120305122521,1.8168693932302553,2.38243551173486,3.2461436401767245,0.6467245117356204,0.1433201287410785,0.9289712868448964,0.3426137739787691,0.6096279665267114,2.623262120620711,0.5494147337721605,2.873174447425566
1560.0,0.15715785256410256,2.2506172055550917,74.89482498919439,2.37161259462547,3.022399260313564,0.7450867734517967,0.9562800790035162,1.1685223608430708,1.5203972552081313,1.9936757293885492,1.8124193217486255,2.3766001950262967,3.238192836837613,0.6455840306249195,0.14518142911433926,0.9273330712124214,0.34172392110585026,0.6080446116279119,2.623262120620711,0.5494147337721605,2.873174447425566
1580.0,0.15516851265822784,2.2785635722173585,75.37339104059872,2.4018864913725757,3.0604932212455376,0.7436111394120959,0.9543861795459697,1.166208118484663,1.5178393503864078,1.9903215844480167,1.8080843707474035,2.3709158341991374,3.2304477156552496,0.6444938676941817,0.1470427294876,0.9257671338739397,0.340861218161008,0.6065095658068604,2.623262120620711,0.5494147337721605,2.873174447425566
1600.0,0.15322890625,2.306509938879624,75.8489376573987,2.432175926902764,3.0985941508131396,0.7421751583205469,0.9525431725827508,1.163956063992474,1.515347822872588,1.9870544791461682,1.803860223208572,2.365376768407828,3.222900563548754,0.6434521467301271,0.14890402986086076,0.9242707797897037,0.340024647941415,0.6050210191092052,2.623262120620711,0.5494147337721605,2.873174447425566
