MN,alt_m,T_K,P_Pa,V_mps,q_Pa,Fn_T4mode_N,Nmech_pct_T4mode,conv_T4,Fn_Nmode_N,T4_Nmode_K,conv_N,Fn_N,binding,T4_K,Nmech_pct,NcPct,W_kgps,Wf_kgps,TSFC_kgpNh,OPR,comp_PR,comp_eff,NPR,Vj_mps,Fram_N,CDS_allow_m2
0.6,8000,236.14999999999998,35599.64218895414,184.83662023527694,8971.109831616443,306.68636689139686,106.58917957296214,True,273.6192948029979,1078.5585623857169,True,273.6192948029979,N,1078.5585623857169,100.0,110.08618340784477,0.5722899159960556,0.009373118393979434,0.12332180884495499,4.536666870987368,4.536666870987368,0.750922055025306,2.5513476755419817,552.4592554713546,105.81795136669267,0.030500049596839718
0.8,8000,236.14999999999998,35599.64218895414,246.4488269803693,15948.639700651456,333.5273624707679,103.58118091133679,True,312.68952651975576,1106.5286733893515,True,312.68952651975576,N,1106.5286733893515,100.0,107.31336156330535,0.6623593597691965,0.011108486618663297,0.12789220173771648,4.422225078193801,4.422225078193801,0.7589594130743039,2.9945934717661062,559.8347392715585,163.2960464274279,0.01960603113424045
0.9,8000,236.14999999999998,35599.64218895414,277.25493035291544,20184.997121136996,353.5378924659495,102.04640057569614,True,340.9869931678284,1125.5988852749888,True,340.9869931678284,N,1125.5988852749888,100.0,105.72933568453537,0.721759106997392,0.012313687868041486,0.1300028370946856,4.36129158484003,4.36129158484003,0.7636694718850524,3.2864739451319562,564.7621558759398,200.18281280508523,0.016893090998301864
1.0,8000,236.14999999999998,35599.64218895414,308.0610337254616,24919.749532267895,374.1256806480978,100.89295805744821,True,363.8413294755008,1132.8400692275077,True,363.8413294755008,N,1132.8400692275077,100.0,104.04057240261085,0.7835853076550955,0.013355485015882252,0.13214481802439076,4.26168588337042,4.26168588337042,0.7683916511330025,3.5871441464804654,566.7412404460532,241.4784000774219,0.01460052112499657
0.0,10000,223.14999999999998,26436.106165739708,0.0,0.0,950735628.5834535,79.59084521431038,False,209.11503889053498,995.2072451448623,True,209.11503889053498,N,995.2072451448623,100.0,117.2622182615151,0.36674468072568217,0.005491884292670566,0.09454501047537922,4.8154486906060665,4.8154486906060665,0.7308837987531,2.0921562423060043,529.3036792230124,0.00010986853340210567,
0.3,10000,223.14999999999998,26436.106165739708,89.83850034923779,1665.4746884416013,1994011213.893883,79.59084521431038,False,197.63580675650883,1019.629145849884,True,197.63580675650883,N,1019.629145849884,100.0,116.21795981500111,0.3862331302514517,0.00598904960438614,0.10909247178698163,4.797891034976438,4.797891034976438,0.7341809418661309,2.2419420091465807,536.370640447901,34.712051573371205,0.11866635267897005
0.6,10000,223.14999999999998,26436.106165739708,179.67700069847558,6661.898753766405,2609994451.0703406,79.59084521431038,False,218.85120854271966,1055.401318554702,True,218.85120854271966,N,1055.401318554702,100.0,113.24527957799373,0.4489688036275625,0.007234214527550741,0.11899944528357895,4.682123046016478,4.682123046016478,0.7420901415787572,2.657379738529708,546.1310847699169,80.70062895023307,0.03285117601329333
0.8,10000,223.14999999999998,26436.106165739708,239.5693342646341,11843.375562251389,2252130692.4309926,79.59084521431038,False,243.31331610609314,1072.7366653953986,True,243.31331610609314,N,1072.7366653953986,100.0,110.39282667050156,0.5142110270648466,0.008357963076543176,0.12366222980440882,4.544868099889364,4.544868099889364,0.7499550649782281,3.071987549751474,550.790246724271,123.23693156997749,0.020544254028522932
0.9,10000,223.14999999999998,26436.106165739708,269.51550104771337,14989.272195974412,5053069637.945387,79.59084521431038,False,263.1044753692631,1086.2070585159977,True,263.1044753692631,N,1086.2070585159977,100.0,108.76269580410687,0.5594515576255191,0.009183448264893942,0.12565508000503617,4.473112612787229,4.473112612787229,0.7545819439636728,3.362530923124902,554.3794004261725,150.83929730567345,0.017552851928322687
1.0,10000,223.14999999999998,26436.106165739708,299.46166783079263,18505.274316017792,5723965116.155301,79.59084521431038,False,288.928159883915,1104.428509658942,True,288.928159883915,N,1104.428509658942,100.0,107.02356245392161,0.6143890383345052,0.010244119064565868,0.12764013314940037,4.402685145664251,4.402685145664251,0.7596745493059881,3.7277793717451972,559.1722167336208,184.05726416147363,0.015613287052644477
0.0,11000,216.64999999999998,22631.909794276613,0.0,0.0,1153203368.395868,79.59084521431038,False,182.56464799028294,977.5575331827382,True,182.56464799028294,N,977.5575331827382,100.0,119.00105477969409,0.3210873553374333,0.004719541253044737,0.09306483360467256,4.890808421053153,4.890808421053153,0.7272405652420285,2.1175113407918396,524.392831420031,9.478649674939125e-05,
0.3,11000,216.64999999999998,22631.909794276613,88.52040552889484,1425.8103170394265,1454301151.9559655,79.59084521431038,False,171.23628406023488,997.6310378683187,True,171.23628406023488,N,997.6310378683187,100.0,117.94128026538966,0.3371834363503699,0.00509735135335816,0.10716458287598461,4.863829870880952,4.863829870880952,0.730096679716787,2.257971415579128,530.25513518704,29.861440659958806,0.12009752069671681
0.6,11000,216.64999999999998,22631.909794276613,177.04081105778968,5703.241268157706,1162919151.717265,79.59084521431038,False,190.1469920627173,1037.7775792117109,True,190.1469920627173,N,1037.7775792117109,100.0,114.92415476487636,0.3912270496723914,0.006194155998182383,0.11727222950920796,4.7519433944101745,4.7519433944101745,0.737622218526833,2.679161619694423,541.3193899683564,69.29523854916401,0.03334016274646218
0.8,11000,216.64999999999998,22631.909794276613,236.0544147437196,10139.095587835924,2709050696.375191,79.59084521431038,False,214.3798047136955,1060.365966546765,True,214.3798047136955,N,1060.365966546765,100.0,112.02863483177316,0.45045570228600385,0.007258762301019152,0.1218936850698485,4.619019380159703,4.619019380159703,0.7452942735431118,3.121655813368956,547.4615883314567,106.38131275049757,0.021143878451140283
0.9,11000,216.64999999999998,22631.909794276613,265.56121658668457,12832.29285335484,3696691513.6370873,79.59084521431038,False,229.21012103143465,1067.757118336431,True,229.21012103143465,N,1067.757118336431,100.0,110.37433401066001,0.48844920983171203,0.007875118186185233,0.12368749455785301,4.535723969619504,4.535723969619504,0.7498475119102213,3.3949353724679545,549.4055670125169,129.77325267814064,0.0178619770956607
1.0,11000,216.64999999999998,22631.909794276613,295.0680184296495,15842.336855993628,2544029865.867756,79.59084521431038,False,250.13436920342573,1085.2777199170619,True,250.13436920342573,N,1085.2777199170619,100.0,108.60941524225038,0.534285386684917,0.00874719794246587,0.12589198691362458,4.462957194444447,4.462957194444447,0.7549577988959966,3.749041685869944,554.1029257927826,157.72355786180347,0.015788981857735997
