rpm,N,hub_tip,Cx,feasible,eta_is_tool,DF,deHaller,M_rel_tip,h_last,r_tip_mm,length_mm,D_casing_mm,n_blades
85000,6,0.5,185,True,0.8099662044067275,0.407031721915748,0.7402664213430089,1.337610175951561,0.011091584185899075,57.524948229117165,185.44053303373002,120.54989645823433,359
85000,6,0.5,200,True,0.8087286054575904,0.3951445506059974,0.7529284375462539,1.3361660960988033,0.010641523335229802,55.916716444631334,178.6660083216532,117.33343288926268,368
85000,6,0.55,170,False,0.7891692553062727,0.38546470786887566,0.7464471401912326,1.3658972779165466,0.010972615673851147,61.873546023178775,183.8175723002068,129.24709204635752,402
85000,6,0.55,185,False,0.7936741034953012,0.3790112827068367,0.7550516205770758,1.3540852035360447,0.010473107202766174,59.842846232180825,175.97107039359113,125.18569246436165,410
85000,6,0.55,200,False,0.7941320564984049,0.3695559697003884,0.7655435266993499,1.3513048148908282,0.010041410998366154,58.16203966884212,169.3868658903398,121.82407933768424,414
85000,7,0.4,170,True,0.8203333202877766,0.4163208389555684,0.7349000208656076,1.3172472630457996,0.01280586600598771,56.00575916757917,248.8068105024217,117.51151833515834,335
85000,7,0.4,185,True,0.8194409485510786,0.40355942330419614,0.7488653890851438,1.3087078971147392,0.012246436723951329,54.18979351528739,238.8272535396163,113.87958703057478,337
85000,7,0.4,200,True,0.815841117844396,0.38863544255854,0.763816423569212,1.3085173849562277,0.011759504308938004,52.684459387277904,230.3770939678745,110.86891877455582,341
85000,7,0.45,170,True,0.8076693262962114,0.3912819429781668,0.7479563105543785,1.3252094958652942,0.012147811555689489,57.64315345955629,236.84298354233,120.78630691911258,370
85000,7,0.45,185,True,0.808386513561893,0.3809016766857792,0.7597815935138393,1.3157073445753507,0.011610532762599199,55.766032352073836,227.1651856951051,117.03206470414767,373
85000,7,0.45,200,True,0.8059249362858099,0.3681169989745157,0.7728862430942938,1.314765798214691,0.011143777988913167,54.21074822541332,218.99062477914487,113.92149645082664,380
85000,7,0.5,170,True,0.7908788289764087,0.3650257693676787,0.7622608720653475,1.3379713203241481,0.011504566643191452,59.62284171679988,225.2692173286611,124.74568343359978,419
85000,7,0.5,185,True,0.7937238236378167,0.35700942496747434,0.7719356198574754,1.327197861618793,0.010988345601386298,57.672477660286866,215.86337640607,120.84495532057373,425
85000,7,0.5,200,True,0.7927494937937495,0.3464071859495612,0.7831313602016634,1.325255854209128,0.010540905807025491,56.05741549696477,207.94176288321688,117.61483099392956,430
85000,7,0.55,170,False,0.7681814494339428,0.33744512503854995,0.7778842306998411,1.3569725878985381,0.010874310790979294,62.030940810862745,214.08587545028112,129.5618816217255,469
85000,7,0.55,185,True,0.7739574830228715,0.3317392562769936,0.7854289632495489,1.3445216794973232,0.010377906830805445,59.991837593449105,204.91473314725363,125.48367518689821,479
85000,7,0.55,200,False,0.7750093732262929,0.32333646482879197,0.7946749194318319,1.3412528002226463,0.009948826782763126,58.30442607296309,197.218166641083,122.10885214592618,484
85000,8,0.4,170,True,0.807317335164313,0.37191974858802646,0.7629248546571211,1.3091610722706595,0.01271670432250678,56.128786541675915,283.8343873631235,117.75757308335183,384
85000,8,0.4,185,True,0.8066583713758384,0.36035888788810544,0.7754774049128661,1.3001208346155966,0.012159639347886067,54.305939245731246,272.40826574658263,114.11187849146249,385
85000,8,0.4,200,True,0.8029266172913082,0.34680936801726325,0.7889517544937672,1.2995456335381261,0.011674722631801387,52.795085532292966,262.73219438328044,111.09017106458593,389
85000,8,0.45,170,True,0.7921679154454524,0.3489653450739148,0.7750344103086192,1.3176323157576402,0.012065141894132034,57.766990748844094,270.25380252872094,121.03398149768819,427
85000,8,0.45,185,True,0.7933710250436564,0.3395892540205455,0.7856347215476107,1.307640079232958,0.011530222937674667,55.88326947091075,259.17579177616017,117.2665389418215,430
85000,8,0.45,200,True,0.7909494639243752,0.3280153699335,0.79741411403654,1.306323586095811,0.011065473114353047,54.3227365703141,249.81763730919096,114.1454731406282,435
85000,8,0.5,170,True,0.7722740983762766,0.3250167277912927,0.7881919505358155,1.3309430488126626,0.011427900031321506,59.74705373154052,257.1075039765722,124.99410746308104,476
85000,8,0.5,185,True,0.7759633865328458,0.31779648524143056,0.7968414626390735,1.3196883481808224,0.010914031987150283,57.790294196915276,246.34310479421285,121.08058839383055,483
85000,8,0.5,200,True,0.7752738004037292,0.30822456973569506,0.8068797308533997,1.3173794237437029,0.010468583892805403,56.17019020564257,237.27658367801337,117.84038041128514,489
85000,8,0.55,170,False,0.74553619969045,0.29997710601381683,0.8024610537982245,1.3505443011117357,0.010803204062691404,62.155279606218706,244.39730710129427,129.81055921243743,538
85000,8,0.55,185,True,0.7526821134012452,0.29485250424999376,0.8091878578721873,1.337618418534083,0.01030914706139073,60.10989868535768,233.90354387885714,125.71979737071534,549
85000,8,0.55,200,False,0.7543770089660683,0.2872861370779384,0.8174575982115185,1.3339884506130304,0.009882045374880855,58.41758226975861,225.0964159747705,122.33516453951724,557
90000,5,0.4,170,False,0.8335902361227683,0.5170787719759762,0.6682860056889028,1.4058059740377158,0.01320927175187564,55.88352963758001,180.84996579140787,117.26705927516002,233
90000,5,0.4,185,False,0.8335568599985347,0.5035966981018465,0.6839144035902338,1.395101620383416,0.012631248247258031,54.0656072787614,173.56629190137684,113.6312145575228,237
90000,5,0.4,200,False,0.8310453121767093,0.4872600658150947,0.7009831995283521,1.3929921702023762,0.0121291813116952,52.559656066470595,167.41547420889782,110.6193121329412,239
90000,5,0.45,170,False,0.823849877845841,0.4869158393098069,0.684073601804333,1.4141850421748998,0.01253838032728731,57.5414198173111,172.29694428273353,120.58283963462222,260
90000,5,0.45,185,False,0.8252273720796995,0.4762098297562772,0.697142177234252,1.4023110854929692,0.011981581267365038,55.6590526239134,165.20318625694125,116.8181052478268,263
90000,5,0.45,200,False,0.8237146759921722,0.4623681167521287,0.7119962871259354,1.3992864843096866,0.011498996595317612,54.1005086156936,159.22878666442946,113.7010172313872,267
90000,5,0.5,170,False,0.8104717744066572,0.45496983214212605,0.7016171592861196,1.4278785065418789,0.011885404589393675,59.54764638944644,164.07986579005163,124.5952927788929,296
90000,5,0.5,185,False,0.8136914617265021,0.4470197773804463,0.7121159758433753,1.4144882042700198,0.011348568140339535,57.588417187513514,157.15151789475303,120.67683437502703,296
90000,5,0.5,200,False,0.8134629119447394,0.4357333366683822,0.7246746820179233,1.4102708578809608,0.010884477368053647,55.96723707085626,151.33512304090794,117.43447414171251,302
90000,5,0.55,170,False,0.7918968247601635,0.4211378002206795,0.7209789123293767,1.4485031395234815,0.011248891444630205,61.98962663084388,156.20914640718644,129.47925326168777,330
90000,5,0.55,185,False,0.797629330210622,0.4158719187700343,0.7289432105012712,1.433136131985805,0.010730528894307506,59.93748632525676,149.4145390205418,125.3749726505135,336
90000,5,0.55,200,False,0.7992109922195232,0.4071613811607111,0.7391598677767838,1.4273597246537955,0.010283791770162476,58.24071950252091,143.7326240176223,121.98143900504182,337
90000,6,0.4,170,False,0.8224763539128718,0.44673858721746607,0.7127997745258213,1.3914136670881632,0.013027656308734495,56.09098230289003,216.14174689859763,117.68196460578007,283
90000,6,0.4,185,False,0.8228769525977077,0.43493141463959417,0.7263356663625766,1.379699900763018,0.012454077281790404,54.259510325543324,207.36427705355314,114.01902065108665,286
90000,6,0.4,200,False,0.8204183078568701,0.42050473580075526,0.7412337496664549,1.3767950694333253,0.01195578537235921,52.742597044070486,199.9500793172601,110.98519408814097,288
90000,6,0.45,170,False,0.8098092073380249,0.41938506417188925,0.7274503406920773,1.4008493653303729,0.01237054694466315,57.75380720414235,206.0377305502009,121.0076144082847,316
90000,6,0.45,185,False,0.8118965890209489,0.4100640160643575,0.7387121028587803,1.3879880265743003,0.011818242889848549,55.85846351939865,197.49387189808138,117.2169270387973,318
90000,6,0.45,200,False,0.8106222677341595,0.39790597484205514,0.7516140818546311,1.3841887395494283,0.011339462014811771,54.289521147713906,190.29658700821923,114.07904229542781,322
90000,6,0.5,170,False,0.7928417551335689,0.3907059844009868,0.7434570507575142,1.4156685949603722,0.011730204371878925,59.76393957553314,196.3168807592673,125.02787915106627,354
90000,6,0.5,185,False,0.797165070863448,0.3838264514053671,0.7524589429966472,1.4013088072816757,0.0111979055970967,57.792134761166864,187.97641541362216,121.08426952233373,357
90000,6,0.5,200,False,0.7974418160998372,0.373963044000026,0.7633170260391909,1.3963339976390063,0.010737639364020363,56.16097619207042,180.97321451541066,117.82195238414086,362
90000,6,0.55,170,False,0.7696698811756086,0.36060920625888204,0.7608761873750272,1.4375119706475339,0.011105276962532565,62.20923514856908,186.99421323466012,129.91847029713816,396
90000,6,0.55,185,False,0.7770831824054557,0.35608525626847576,0.767668239355314,1.4211877822005083,0.010591495079236346,60.14472517349066,178.8184086453392,125.78945034698133,402
90000,6,0.55,200,False,0.7794799140276709,0.3485101996220816,0.7764620105414775,1.414666564106423,0.010148601517732905,58.43824256882534,171.98040794087117,122.37648513765068,411
90000,7,0.4,170,False,0.8089155160557497,0.39287386313157946,0.7471084426960125,1.3817581149551843,0.012905247626047667,56.25430718541915,251.5506750553438,118.0086143708383,329
90000,7,0.4,185,False,0.8097632374048811,0.3823456484034211,0.7590674384663783,1.369334661467653,0.01233493806441159,54.41335300537299,241.28458088511317,114.326706010746,335
90000,7,0.4,200,False,0.8073342871854782,0.36942640889957146,0.7722889550065313,1.3658747040700625,0.0118394242759996,52.88883965021884,232.61166988728817,111.2776793004377,335
90000,7,0.45,170,False,0.793373464458469,0.36803361592835937,0.7605927227415534,1.3918919925425353,0.012256959264140721,57.91895158145509,239.8741042226735,121.33790316291018,369
90000,7,0.45,185,False,0.7962115102466562,0.3597541469004603,0.7705082009424084,1.378334607631653,0.011707933721980632,56.0144622195792,229.8844712234951,117.52892443915842,372
90000,7,0.45,200,False,0.7951730871068481,0.3489058113598703,0.7819204632247638,1.3739930241140814,0.011231928597338403,54.438254191543,221.46819020065598,114.376508383086,376
90000,7,0.5,170,False,0.7728078153415471,0.34215744343372256,0.7751746885337033,1.4074633619546175,0.01162474132509729,59.930392654796954,228.63072579437176,125.36078530959391,408
90000,7,0.5,185,False,0.7783130233069993,0.33607044006969256,0.783072912807385,1.3924181211180116,0.011095728230348711,57.94966390065929,218.88175361629828,121.39932780131858,418
90000,7,0.5,200,False,0.7791193985701341,0.32729975700454755,0.7926468742918816,1.3869112774839891,0.01063823288531765,56.311479782424605,210.69497725170615,118.12295956484922,425
90000,7,0.55,170,False,0.7449353349090971,0.3151621045655848,0.790905445294319,1.4301298802327997,0.011007300203011286,62.376779369406954,217.83978460182945,130.25355873881392,462
90000,7,0.55,185,False,0.7541641309602058,0.31117667963628004,0.7968424939713487,1.41312671115534,0.010496814505707372,60.30343370772964,208.2857915082303,126.10686741545926,470
90000,7,0.55,200,False,0.757520822601839,0.3044630915511626,0.8045721269793148,1.406080349393286,0.010056688449441992,58.590059584259286,200.29438072346986,122.68011916851857,479
90000,8,0.4,170,False,0.7937512183236052,0.35042119397853627,0.774251212271062,1.3748707655763615,0.012817303160263,56.385390987772205,287.03194671582827,118.27078197554441,377
90000,8,0.4,185,False,0.7950739459911764,0.3409097582251315,0.7849731633233347,1.3619211510154985,0.012249492647380511,54.53743215679173,275.2803584113052,114.57486431358346,382
90000,8,0.4,200,False,0.792675626189169,0.3292120141194885,0.7968594997813971,1.3580518403323696,0.011756102556314416,53.007345376930445,265.3515503093773,111.51469075386089,386
90000,8,0.45,170,False,0.7753308921275262,0.32775443103159413,0.786662580224995,1.3854960134834413,0.01217509427127432,58.05044277116918,273.76958239710825,121.60088554233836,421
90000,8,0.45,185,False,0.7789720057524385,0.320294827800022,0.7955299658201896,1.3714215276068429,0.011628560977608324,56.13916173190726,262.33680646547293,117.77832346381452,428
90000,8,0.45,200,False,0.7781878232225004,0.3104977880236467,0.805765213961833,1.3666791314195224,0.011154666342075972,54.557594242856666,252.70388830871642,114.61518848571333,430
90000,8,0.5,170,False,0.7511063592698519,0.30424744141052334,0.799992922523485,1.401601890741391,0.01154849790112368,60.06203145372413,260.9921281690575,125.62406290744826,474
90000,8,0.5,185,False,0.7578818494792662,0.29877789302945207,0.8070382030765144,1.3860462757082115,0.011021970659495464,58.074642013660196,249.836855831281,121.64928402732039,478
90000,8,0.5,200,False,0.7592601708587714,0.2908768490058672,0.8156048220656503,1.3801451915257879,0.010566572289613635,56.43124587105117,240.46847334647487,118.36249174210234,482
90000,8,0.55,170,False,0.7183768291652107,0.27982461532454633,0.8142887289074953,1.424858835302107,0.010936256610804676,62.50851561490306,248.72283897040387,130.51703122980612,530
90000,8,0.55,185,False,0.7295671604080611,0.2762534882856389,0.8195700387430631,1.4073488629482318,0.010428254391186192,60.428542970743464,237.792504914243,126.35708594148693,538
90000,8,0.55,200,False,0.7339627537207859,0.2702199953089753,0.826470438386096,1.3999122477457393,0.00999021421599132,58.710027809953665,228.64932312910173,122.92005561990733,545
